location,population,positive_rate,case_rate_per_100k,mortality_rate_per_100k,testing_rate_per_1k,vaccination_rate_pct,hospitalization_rate_per_100k,icu_rate_per_100k,case_fatality_rate_pct,recent_case_growth,recent_death_growth,case_to_test_ratio,days_to_peak,peak_case_rate_per_100k,recovery_speed,days_to_50pct_vax,vax_acceleration
North Macedonia,2093606,,16761.70205855352,476.59397231379734,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,2.843350697017018,12.142857142857142,0.047619047619047616,0.0,700.0,567.4897760132518,-0.4203978134471898,209.0,0.06904045939113847
Northern Mariana Islands,49574,,30080.284019849114,82.7046435631581,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.2749463519313305,6.333333333333333,0.0,0.0,679.0,2880.5422197119456,-0.032353988428710234,209.0,0.07965035055223063
Norway,5434324,,27835.05363316578,105.47770063028999,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.378938377559338,99.33333333333333,0.0,0.0,721.0,2609.045761717557,-2.8477778126180144,231.0,0.12951712918292901
Oman,4576300,,8728.64541223259,101.12973362760309,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.1585959659430867,0.0,0.0,0.0,707.0,326.90164543408434,-0.32162120447216785,267.0,0.14402648571580393
Pakistan,235824864,,670.2562966388481,12.99947744271783,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.9394786006348097,0.0,0.0,0.0,700.0,21.199630586874843,-1.0139427305528925,334.0,0.08418019440453414
Palau,18084,,35235.567352355676,55.29750055297501,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.15693659761456372,0.0,0.0,0.0,168.0,5690.112806901127,-0.018502884051568445,209.0,0.07965035055223063
Palestine,5250076,,13394.625144474097,108.7222356400174,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.8116855415313383,0.0,0.0,0.0,700.0,1105.6220900421251,-0.7909474671427041,209.0,0.0822100358206381
Panama,4408582,,23699.70661768342,198.43115087799205,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.8372726045896857,4.285714285714286,0.7142857142857143,0.0,679.0,1547.3002430259887,-2.0806054622956034,213.0,0.12190703644045749
Papua New Guinea,10142625,,462.0500117080145,6.605784991557906,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.4296688289518606,0.0,0.0,0.0,581.0,29.952798215452113,-0.08583668675775864,209.0,0.004141782079763527
Paraguay,6780745,,10850.710357047788,293.1831236833121,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,2.701971705408972,0.0,0.0,0.0,686.0,541.0909863149255,-0.9164870077057357,437.0,0.09709404380058817
Peru,34049588,,13295.247507840624,648.9799524152833,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,4.881292747897769,0.0,0.0,0.0,686.0,959.5710820348252,-7.960071097535889,258.0,0.085002229597886
Philippines,115559008,,3582.9167034732595,57.86134820402751,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.6149230638808052,0.0,0.0,0.0,714.0,207.6367772212098,-4.36870074158914,301.0,0.12613400443736156
Pitcairn,47,,8510.63829787234,0.0,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.0,0.0,0.0,0.0,0.0,8510.63829787234,0.0,0.0,0.07965035055223063
Poland,39857144,,16736.771204680394,302.8967655083365,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.8097682151718257,241.71428571428572,0.38095238095238093,0.0,693.0,838.9512304243375,-8.686760084657664,285.0,0.04317742194101621
Portugal,10270857,,55147.38448797408,280.4926599601182,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.5086236864438873,201.66666666666666,8.19047619047619,0.0,707.0,3946.1750854870243,-15.939990685652798,203.0,0.07822904139612802
Puerto Rico,3252412,,38516.43026775205,182.57219565048953,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.47401120607832764,0.0,0.0,0.0,658.0,2231.1441477893945,-3.6860172335438417,209.0,0.07965035055223063
Qatar,2695131,,19090.87164965265,25.601723997831645,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.1341045315670406,0.0,0.0,0.0,686.0,1048.520461528586,-0.9005935508853818,59.0,0.10749666541472022
Reunion,974062,,50776.5419449686,94.55250281809577,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.18621296212052285,0.0,0.0,0.0,686.0,4816.325860160852,-1.8009634245822528,209.0,0.07965035055223063
Romania,19659270,,18015.007678311555,350.0892962963528,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.943320272451667,451.23809523809524,0.7619047619047619,0.0,707.0,1063.045575954753,-4.904562716919935,209.0,0.09144046213145544
Russia,144713312,,16770.211160670555,278.6115488808659,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.6613478877014074,921.7142857142857,2.5238095238095237,0.0,742.0,914.4915431138774,-38.4600365237943,383.0,0.08442932041690263
Rwanda,13776702,,967.3142381972115,10.655670711321186,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.10157281786529,0.0,0.0,0.0,497.0,73.02183062390404,-0.26991428643717824,264.0,0.1501569905398844
Saint Barthelemy,10994,,50090.958704748045,45.47935237402219,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.09079353550027239,0.0,0.0,0.0,679.0,4566.126978351828,-0.013273804752779082,209.0,0.07965035055223063
Saint Helena,5401,,40103.68450286984,0.0,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.0,0.0,0.0,0.0,42.0,24032.586558044808,-0.009299587000204697,41.0,0.07965035055223063
Saint Kitts and Nevis,47681,,13856.672469117679,96.47448669281265,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.6962312698652944,0.0,0.0,0.0,651.0,2124.535978691722,-0.014285949111482192,171.0,0.09269607820947023
Saint Lucia,179872,,16835.30510585305,227.93986835082728,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.3539396341060697,1.0476190476190477,0.0,0.0,672.0,1287.026329834549,-0.06977787420629258,209.0,0.05319697158029584
Saint Martin (French part),31816,,38735.22755846115,144.5813427206437,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.3732554365465758,0.0,0.0,0.0,679.0,7213.351772692984,-0.026313900889166426,209.0,0.07965035055223063
Saint Pierre and Miquelon,5885,,58215.802888700084,33.98470688190314,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.05837711617046118,0.0,0.0,0.0,714.0,9804.587935429057,-0.00967895858052243,209.0,0.07965035055223063
Saint Vincent and the Grenadines,103959,,9305.59162746852,119.27779220654296,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.281786231135001,0.0,0.0,0.0,665.0,731.0574361046182,-0.015567850619171944,209.0,0.0400396754600256
Samoa,222390,,7669.859256261523,13.939475695849634,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.18174356569150496,0.0,0.0,0.0,504.0,1390.3502855344216,-0.06979562024034847,175.0,0.1283583180019226
San Marino,33690,,75072.72187592757,373.99821905609974,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.498181243080816,0.0,0.0,0.0,679.0,3529.2371623627187,-0.06414305835873264,66.0,0.1333538956802594
Sao Tome and Principe,227393,,2977.664220094726,35.18138201263891,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.1815093782306896,0.0,0.0,0.0,637.0,365.8863729314447,-0.008739967896045957,209.0,0.07745242127299416
Saudi Arabia,36408824,,2311.1677542784682,26.49357749099504,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.1463286229201552,0.0,0.0,0.0,686.0,104.00226055090381,-1.039882462417674,90.0,0.20416280542598048
Senegal,17316452,,516.7629027008535,11.382239271647563,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,2.2026037883444154,2.142857142857143,0.0,0.0,504.0,35.79832635461352,-0.12490984186678207,209.0,0.01008224453980673
Serbia,6871547,,37596.628532119474,262.7792548024484,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.6989436687865545,0.0,0.0,0.0,693.0,1696.1537190970241,-4.071158627789928,209.0,0.09676485221226405
Seychelles,107135,,48430.48490222616,160.54510664115367,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.3314959719384805,0.0,0.0,0.0,672.0,3673.869417090587,-0.09114499228431434,79.0,0.0864554845483357
Sierra Leone,8605723,,92.71736959230503,1.4525217695247685,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.5666123574382753,0.0,0.0,0.0,448.0,7.018585190343681,-0.008104363341521719,750.0,0.0722912688329092
Singapore,5637022,,53328.77891908174,35.90548342724225,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.06732853096397225,0.0,0.0,0.0,763.0,2274.99555616423,-6.7180389461642225,205.0,0.1260223132836834
Sint Maarten (Dutch part),44192,,25006.788559015207,208.18247646632875,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.8325038458058095,0.0,0.0,0.0,665.0,4835.716871832005,-0.015559899134716004,98.0,0.04613009447759591
Slovakia,5643455,,33277.52236883257,376.13483229688194,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.1302969858392056,6.476190476190476,0.047619047619047616,0.0,707.0,2198.4050550593565,-4.046219350198892,209.0,0.08627721175576261
Slovenia,2119843,,63994.45619321809,475.6484324546676,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.7432650588021955,17.285714285714285,0.6666666666666666,0.0,693.0,4661.949021696419,-3.041918297369948,277.0,0.12948672984499351
Solomon Islands,724272,,3583.4603574347757,27.475865420725917,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.7667411574323804,0.0,0.0,0.0,1099.0,599.636600614134,0.0,209.0,0.06302622337456684
Somalia,17597508,,155.32881132942234,7.73404961657071,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,4.979146850076828,0.0,0.0,0.0,343.0,6.262250314078561,-0.056147637098269025,209.0,0.05028307525416559
South Africa,59893884,,6799.968090231049,171.29461832864268,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,2.519050325761491,0.2857142857142857,0.0,0.0,651.0,272.1262825433061,-4.000062709394135,209.0,0.053986729574272085
South Korea,51815808,,66720.70615978814,69.34949272623521,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.10393998612687255,0.0,0.0,0.0,791.0,5242.315240939599,-114.28359354083088,217.0,0.11326029009405884
South Sudan,10913172,,172.4796420325823,1.3469960887631935,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.7809594644849386,0.0,0.0,0.0,322.0,12.397861959840824,-0.023915996902235677,209.0,0.05159629714555142
Spain,47558632,,29396.009540392166,256.2142662135446,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.8715953975368267,0.0,0.0,0.0,728.0,2011.2142838759535,-28.565889962738368,181.0,0.1444245967100281
Sri Lanka,21832150,,3081.6845798512745,77.44083839658485,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,2.5129385045734383,0.3333333333333333,0.0,0.0,574.0,190.17366590097632,-1.0326835253560205,142.0,0.1838543113128397
Sudan,46874200,,136.5207299537912,10.764983722388862,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,7.885237447845858,0.0,0.0,0.0,672.0,7.944668922349607,-0.07126124581444317,209.0,0.03563416274991754
Suriname,618046,,13348.682784129338,227.4911576160998,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.7042217670088848,0.0,0.0,0.0,679.0,1058.335463703349,-0.07891931441227223,209.0,0.15140074364958864
Sweden,10549349,,26117.071299849875,259.72218759659955,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.9944537219151846,76.76190476190476,2.857142857142857,0.0,721.0,2664.031685746675,-2.9403356395726736,224.0,0.09437341875624271
Switzerland,8740471,,51002.606152460205,162.1194098121257,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.31786495248401253,72.0952380952381,0.0,0.0,700.0,2846.402670977342,-12.030596864900176,209.0,0.07965035055223063
Syria,22125242,,259.5361442826253,14.295888831408035,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,5.508245824843703,0.0,0.0,0.0,574.0,11.376146755818535,-0.0786099987858588,209.0,0.019650144810854992
Tajikistan,9952789,,178.70367793389372,1.2559293681399253,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.7027999550208028,0.0,0.0,0.0,21.0,14.227167882289073,-0.02865261069192858,343.0,0.09633931006295593
Tanzania,65497752,,66.0022652380497,1.2916473835621107,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.9569743233865373,0.0,0.0,0.0,504.0,31.462148502440204,-0.06084022253580555,209.0,0.09492515360821578
Thailand,71697024,,6693.694845688435,48.419025035125586,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.7233527394263186,121.66666666666667,0.2857142857142857,0.0,805.0,254.55728817977158,-7.065434067362395,234.0,0.17611622231268512
Togo,8848700,,446.7322883587419,3.2773175720727337,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.7336200354161396,0.0,0.0,0.0,665.0,35.85837467650615,-0.046219387409769726,209.0,0.02273695433735041
Tokelau,1893,,4226.096143687269,0.0,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.0,0.0,0.0,0.0,210.0,2060.2218700475437,0.0,0.0,0.07965035055223063
Tonga,106867,,15885.165673219984,11.228910702087642,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.0706880301602262,0.14285714285714285,0.0,0.0,147.0,2033.3685796363704,-0.07214628543754044,237.0,0.11789221699163158
Trinidad and Tobago,1531043,,12507.552041320852,286.7326391224806,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,2.2924760830513433,0.0,0.0,0.0,679.0,404.23423770592984,-0.43919577187182846,209.0,0.09852738982093863
Tunisia,12356116,,9334.332892310173,238.12499008588136,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,2.551065971538833,0.0,0.0,0.0,686.0,534.2698304224401,-1.7526533763153485,290.0,0.0887169299358102
Turkey,85341248,,19925.555810948532,118.83936827359263,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.5964168297292551,0.0,0.0,0.0,693.0,834.4042496308467,-28.53675389106807,222.0,0.10520638717135589
Turkmenistan,6430777,,0.0,0.0,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.8372726045896857,0.0,0.0,0.0,679.0,0.0,0.0,707.0,0.07965035055223063
Turks and Caicos Islands,45726,,14882.123955736342,87.47758386913353,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.5878030859662012,0.19047619047619047,0.0,0.0,658.0,2353.1470060796923,-0.00815685601535731,137.0,0.07965035055223063
Tuvalu,11335,,25963.828848698722,8.82223202470225,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.03397893306150187,0.0,0.0,0.0,175.0,9669.166299073666,-0.023135116898517667,67.0,0.07965035055223063
Uganda,47249588,,364.35026692719526,7.68683951275935,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,2.109738954656877,0.0,0.0,0.0,518.0,45.82685461722968,-0.19070774799299753,209.0,0.059222137332714975
Ukraine,39701744,,13935.853800276382,276.8644118001466,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.9867057718032013,15.714285714285714,0.0,0.0,693.0,611.9177031618561,-6.167024168913073,209.0,0.11527054928248154
United Arab Emirates,9441138,,11301.92144209734,24.880475213899,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.2201437635305474,0.0,0.0,0.0,364.0,278.4092341410538,-1.6671008710957331,176.0,0.13246343318848963
United Kingdom,67508936,,36994.55283964185,343.82411241083696,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.9293911833485093,598.5238095238095,0.0,0.0,707.0,1955.7884899859775,-49.21391494766268,176.0,0.1286753680458782
United States,338289856,,30576.39097519968,352.704930058559,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.1535204738343245,0.0,85.9047619047619,0.0,721.0,1670.4411615582112,-178.09466094182667,221.0,0.06677156935318257
United States Virgin Islands,99479,,25521.969460891243,132.6913217865077,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.5199101973295521,0.0,0.0,0.0,651.0,2109.9930638627247,-0.07075516127546087,209.0,0.07965035055223063
Uruguay,3422796,,30423.840626201505,224.4363964431418,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.7376990932888781,1.8571428571428572,0.0,0.0,679.0,2290.846430812704,-2.683979370458243,124.0,0.07910963202011191
Uzbekistan,34627648,,505.6104301395232,2.9340716412503673,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.5803028312609592,0.0,0.0,0.0,469.0,25.82040801616096,-0.1890950161372698,538.0,0.07244950010121436
Vanuatu,326744,,3678.414905859021,4.2846999485836,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.11648223645894001,0.0,0.0,0.0,497.0,486.92554415689347,-0.06852646874743255,209.0,0.09937448941069925
Vatican,808,,3217.8217821782177,0.0,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.0,0.0,0.0,0.0,224.0,1732.673267326733,0.0,209.0,0.07965035055223063
Venezuela,28301700,,1952.8685555991337,20.691336562821316,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.0595355485394296,0.0,0.0,0.0,693.0,48.29038538321019,-0.32306482068575726,245.0,0.07965035055223063
Vietnam,98186856,,11838.651804881094,44.003853224508994,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.3716964900206469,0.0,0.0,0.0,784.0,1879.477635988263,-25.449549637940923,216.0,0.20086968626843532
Wallis and Futuna,11596,,32424.974129010003,77.6129699896516,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,0.23936170212765956,0.0,0.0,0.0,721.0,22887.20248361504,0.0008578268693464024,195.0,0.06546247339851459
Yemen,33696612,,35.44866765833906,6.40717232937246,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,18.07450816241105,0.0,0.0,0.0,357.0,2.1604545881348547,-0.02142943792540385,209.0,0.0029658818006009155
Zambia,20017670,,1747.6659371445328,20.367005750419505,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,1.1653832301438936,4.428571428571429,0.38095238095238093,0.0,651.0,131.71862659340474,-0.45217884970545563,209.0,0.06534562608847744
Zimbabwe,16320539,,1632.2132498197518,35.17040705579638,0.0,67.78886500980508,0.21161537748486647,0.021358694932478755,2.154767893207601,0.047619047619047616,0.0,0.0,637.0,163.41984783713332,-0.38320584191953594,209.0,0.06130314037818066
